code,code_digits,slug,name_fr,name_ar,type,region_code,province_code,cercle_code,population_2024,households_2024,population_2014,change_pct,area_km2,density_2024
02.167.17.01,021671701,ain-zohra,Ain Zohra,عين الزهرة,rural,02,02.167,02.167.17,8705,2163,10601,-17.89,312.54,27.85
02.167.17.11,021671711,oulad-boubker,Oulad Boubker,أولاد بوبكر,rural,02,02.167,02.167.17,3703,932,8054,-54.02,282.13,13.13
02.167.15.07,021671507,dar-el-kebdani,Dar El Kebdani,دار الكبداني,rural,02,02.167,02.167.15,8518,2327,9911,-14.06,89.08,95.62
02.167.15.03,021671503,ait-mait,Ait Mait,آيت مايت,rural,02,02.167,02.167.15,4721,1254,5613,-15.89,152.66,30.93
02.167.15.13,021671513,tazaghine,Tazaghine,تزاغين,rural,02,02.167,02.167.15,3456,927,4323,-20.06,61.17,56.5
02.167.15.05,021671505,amejjaou,Amejjaou,امجاو,rural,02,02.167,02.167.15,4177,1087,4988,-16.26,132.3,31.57
02.275.01.17,022750117,jerada,Jerada,جرادة,urban,02,02.275,,41014,10141,43506,-5.73,17.37,2361.1
02.275.01.03,022750103,ain-bni-mathar,Ain Bni Mathar,عين بني مطهر,urban,02,02.275,,15488,3605,16289,-4.92,13.75,1126.62
02.275.01.35,022750135,touissit,Touissit,تويسيت,urban,02,02.275,,3066,808,3137,-2.26,4.29,714.49
02.275.09.05,022750905,guenfouda,Guenfouda,كنفودة,rural,02,02.275,02.275.09,5712,1359,5591,2.16,386.56,14.78
02.275.09.13,022750913,ras-asfour,Ras Asfour,راس عصفور,rural,02,02.275,02.275.09,1275,312,1274,0.08,106.56,11.97
02.275.09.15,022750915,sidi-boubker-022750915,Sidi Boubker,سيدي بوبكر,rural,02,02.275,02.275.09,2354,594,2638,-10.77,36.94,63.72
02.275.09.21,022750921,tiouli,Tiouli,تيولي,rural,02,02.275,02.275.09,4305,975,5199,-17.2,588.62,7.31
02.275.07.07,022750707,laaouinate,Laaouinate,لعوينات,rural,02,02.275,02.275.07,5467,930,3867,41.38,434.65,12.58
02.275.07.03,022750703,gafait,Gafait,كفايت,rural,02,02.275,02.275.07,2604,621,2656,-1.96,280.62,9.28
02.275.07.09,022750709,lebkhata,Lebkhata,لبخاتة,rural,02,02.275,02.275.07,2541,592,2612,-2.72,278.88,9.11
02.275.05.01,022750501,bni-mathar,Bni Mathar,بني مطهر,rural,02,02.275,02.275.05,10887,2223,8870,22.74,1621.69,6.71
02.275.05.15,022750515,ouled-sidi-abdelhakem,Ouled Sidi Abdelhakem,أولاد سيدي عبد الحاكم,rural,02,02.275,02.275.05,1276,254,2207,-42.18,814.43,1.57
02.275.05.11,022750511,mrija,Mrija,مريجة,rural,02,02.275,02.275.05,2882,563,3359,-14.2,1325.1,2.17
02.275.05.13,022750513,ouled-ghziyel,Ouled Ghziyel,أولاد غزييل,rural,02,02.275,02.275.05,4656,856,7522,-38.1,825.85,5.64
02.113.01.09,021130109,berkane,Berkane,بركان,urban,02,02.113,,99069,27454,109237,-9.31,26.99,3670.78
02.113.01.01,021130101,ahfir,Ahfir,أحفير,urban,02,02.113,,16310,4612,19630,-16.91,6.2,2630.07
02.113.01.25,021130125,saidia,Saidia,السعيدية,urban,02,02.113,,10514,3220,8780,19.75,25.27,416.13
02.113.01.07,021130107,aklim,Aklim,أكليم,urban,02,02.113,,8630,2330,9695,-10.99,3.09,2790.65
02.113.01.05,021130105,ain-erreggada,Ain Erreggada,عين الركادة,urban,02,02.113,,2391,658,2694,-11.25,1.33,1792.17
02.113.01.29,021130129,sidi-slimane-echcharaa,Sidi Slimane Echcharaa,سيدي سليمان-الشراعة,urban,02,02.113,,31686,7689,30202,4.91,6.66,4759.29
02.113.03.09,021130309,laatamna-021130309,Laatamna,لعثامنة,rural,02,02.113,02.113.03,14561,3766,13996,4.04,106.05,137.3
02.113.03.11,021130311,madagh,Madagh,مداغ,rural,02,02.113,02.113.03,14659,3665,14486,1.19,99.15,147.85
02.113.03.07,021130307,fezouane,Fezouane,فزوان,rural,02,02.113,02.113.03,5783,1517,5089,13.64,120.9,47.83
02.113.03.01,021130301,aghbal,Aghbal,أغبال,rural,02,02.113,02.113.03,16113,4288,14908,8.08,155.54,103.59
02.113.05.03,021130503,boughriba,Boughriba,بوغريبة,rural,02,02.113,02.113.05,19013,4777,20513,-7.31,273.8,69.44
02.113.05.05,021130505,chouihia,Chouihia,الشويحية,rural,02,02.113,02.113.05,11249,2893,12245,-8.13,253,44.46
02.113.05.13,021130513,rislane,Rislane,رسلان,rural,02,02.113,02.113.05,3783,1015,4265,-11.3,342.29,11.05
02.113.05.15,021130515,sidi-bouhria,Sidi Bouhria,سيدي بوهرية,rural,02,02.113,02.113.05,4088,1115,4525,-9.66,128.66,31.77
02.113.05.17,021130517,tafoughalt,Tafoughalt,تافوغالت,rural,02,02.113,02.113.05,2366,623,2735,-13.49,115.26,20.53
02.113.05.19,021130519,zegzel,Zegzel,زكزل,rural,02,02.113,02.113.05,23846,6021,16137,47.77,132.72,179.67
02.533.01.33,025330133,taourirt,Taourirt,تاوريرت,urban,02,02.533,,100402,23633,103398,-2.9,18.51,5424.83
02.533.01.15,025330115,el-aioun-sidi-mellouk,El Aioun Sidi Mellouk,العيون-سيدي ملوك,urban,02,02.533,,40652,9657,41832,-2.82,12.45,3264.5
02.533.01.13,025330113,debdou,Debdou,دبدو,urban,02,02.533,,4447,1128,4960,-10.34,2.94,1511.16
02.533.09.07,025330907,gteter,Gteter,كطيطير,rural,02,02.533,02.533.09,8222,1632,7303,12.58,885.94,9.28
02.533.09.01,025330901,ahl-oued-za,Ahl Oued Za,أهل وادزا,rural,02,02.533,02.533.09,11024,2166,11931,-7.6,597.39,18.45
02.533.09.11,025330911,melg-el-ouidane,Melg El Ouidane,ملك الويدان,rural,02,02.533,02.533.09,8009,1786,8176,-2.04,310.44,25.8
02.533.07.03,025330703,ain-lehjer,Ain Lehjer,عين الحجر,rural,02,02.533,02.533.07,7692,1751,8272,-7.01,458.6,16.77
02.533.07.09,025330709,mechraa-hammadi,Mechraa Hammadi,مشرع حمادي,rural,02,02.533,02.533.07,4343,1065,5646,-23.08,489.43,8.87
02.533.07.13,025330713,mestegmer,Mestegmer,مستكمر,rural,02,02.533,02.533.07,5295,1245,6469,-18.15,538.26,9.84
02.533.07.21,025330721,tancherfi,Tancherfi,تنشرفي,rural,02,02.533,02.533.07,6092,1320,6433,-5.3,682.22,8.93
02.533.03.17,025330317,sidi-ali-bel-quassem,Sidi Ali Bel Quassem,سيدي علي بلقاسم,rural,02,02.533,02.533.03,13951,2660,14984,-6.89,784.92,17.77
02.533.03.19,025330319,sidi-lahsen,Sidi Lahsen,سيدي لحسن,rural,02,02.533,02.533.03,6779,1386,9259,-26.78,917.23,7.39
02.533.03.05,025330305,el-atef,El Atef,العاطف,rural,02,02.533,02.533.03,933,183,3215,-70.98,1022.96,0.91
02.533.03.15,025330315,ouled-m-hamed-025330315,Ouled M'hamed,أولاد امحمد,rural,02,02.533,02.533.03,2316,416,1310,76.79,756.21,3.06
02.265.01.03,022650103,guercif,Guercif,جرسيف,urban,02,02.265,,80703,18585,90880,-11.2,25.88,3118.93
02.265.05.03,022650503,barkine,Barkine,بركين,rural,02,02.265,02.265.05,6839,1419,9469,-27.77,889.44,7.69
02.265.05.01,022650501,assebbab,Assebbab,الصباب,rural,02,02.265,02.265.05,7144,1382,7069,1.06,536.69,13.31
02.265.05.05,022650505,houara-oulad-raho,Houara Oulad Raho,هوارة أولاد رحو,rural,02,02.265,02.265.05,39947,8400,31462,26.97,973.55,41.03
02.265.05.07,022650507,lamrija,Lamrija,لمريجة,rural,02,02.265,02.265.05,14457,3013,14563,-0.73,745.25,19.4
02.265.05.15,022650515,saka,Saka,صاكة,rural,02,02.265,02.265.05,20857,4381,21048,-0.91,1711.12,12.19
02.265.07.13,022650713,ras-laksar,Ras Laksar,راس القصر,rural,02,02.265,02.265.07,12092,2712,10515,15,504.39,23.97
02.265.07.17,022650717,taddart,Taddart,تادرت,rural,02,02.265,02.265.07,26540,5901,22138,19.88,1052.86,25.21
02.265.07.11,022650711,oulad-bourima,Oulad Bourima,اولاد بوريمة,rural,02,02.265,02.265.07,1117,266,1486,-24.83,106.83,10.46
02.265.07.09,022650709,mazguitam,Mazguitam,مزكيتام,rural,02,02.265,02.265.07,6141,1479,8087,-24.06,639.2,9.61
02.251.01.03,022510103,figuig,Figuig,فجيج,urban,02,02.251,,10449,2843,10872,-3.89,90.97,114.86
02.251.01.01,022510101,bouarfa,Bouarfa,بوعرفة,urban,02,02.251,,30068,6715,28846,4.24,4.76,6312.49
02.251.03.03,022510303,bni-tadjite,Bni Tadjite,بني تدجيت,rural,02,02.251,02.251.03,17557,4338,16149,8.72,3121.64,5.62
02.251.03.05,022510305,bouanane,Bouanane,بوعنان,rural,02,02.251,02.251.03,11181,2243,10035,11.42,2907.9,3.85
02.251.03.13,022510313,ain-chair,Ain Chair,عين الشعير,rural,02,02.251,02.251.03,1501,397,1554,-3.41,128.73,11.66
02.251.03.01,022510301,ain-chouater,Ain Chouater,عين الشواطر,rural,02,02.251,02.251.03,706,185,1006,-29.82,563.38,1.25
02.251.07.09,022510709,boumerieme,Boumerieme,بومريم,rural,02,02.251,02.251.07,8067,2124,8521,-5.33,1928.76,4.18
02.251.07.11,022510711,talsint,Talsint,تالسينت,rural,02,02.251,02.251.07,18806,5061,16166,16.33,1751.39,10.74
02.251.07.07,022510707,bouchaouene,Bouchaouene,بوشاون,rural,02,02.251,02.251.07,15242,3554,13057,16.73,3851.82,3.96
02.251.05.03,022510503,bni-guil,Bni Guil,بني كيل,rural,02,02.251,02.251.05,8261,1828,6726,22.82,5582.41,1.48
02.251.05.01,022510501,abbou-lakhal,Abbou Lakhal,عبو لكحل,rural,02,02.251,02.251.05,1790,295,2017,-11.25,1758.6,1.02
02.251.05.07,022510507,tendrara,Tendrara,تندرارة,rural,02,02.251,02.251.05,14269,3188,15390,-7.28,6615.06,2.16
02.251.05.05,022510505,maatarka,Maatarka,معتركة,rural,02,02.251,02.251.05,6554,1334,7986,-17.93,7018.68,0.93
03.231.01.0,003231010,fes,Fès,فاس,urban,03,03.231,,1167842,307322,1091512,6.99,97.95,11922.64
03.231.01.03,032310103,mechouar-fes-el-jadid,Méchouar-Fès-El Jadid,المشور فاس الجديد,urban,03,03.231,,15121,4503,20560,-26.45,1.65,9191.13
03.231.01.15,032310115,oulad-tayeb,Oulad Tayeb,أولاد الطيب,urban,03,03.231,,56352,13554,24594,129.13,75.28,748.54
03.231.81.05,032318105,sidi-harazem,Sidi Harazem,سيدي حرازم,rural,03,03.231,03.231.81,5748,1450,5622,2.24,47.51,120.98
03.231.81.03,032318103,ain-bida,Ain Bida,عين البيضاء,rural,03,03.231,03.231.81,11109,2457,7843,41.64,90.84,122.3
03.061.01.01,030610101,meknes,Meknès,مكناس,urban,03,03.061,,551503,154528,520428,5.97,72.55,7601.37
03.061.01.03,030610103,al-machouar-stinia,Al Machouar-Stinia,مشور استينية,urban,03,03.061,,5009,1065,4664,7.4,0.87,5765.84
03.061.01.09,030610109,my-idriss-zerhoun,My Idriss Zerhoun,مولاي إدريس زرهون,urban,03,03.061,,10038,2947,11615,-13.58,2.53,3969.27
03.061.01.11,030610111,ouislane,Ouislane,ويسلان,urban,03,03.061,,112180,27967,87910,27.61,10.56,10622.77
03.061.01.05,030610105,boufakrane,Boufakrane,بوفكران,urban,03,03.061,,16892,4093,12941,30.53,4.97,3399.59
03.061.01.07,030610107,toulal,Toulal,تولال,urban,03,03.061,,26970,7215,19077,41.37,12.71,2122.46
03.061.07.09,030610709,oualili,Oualili,وليلي,rural,03,03.061,03.061.07,9009,2366,9735,-7.46,129.2,69.73
03.061.07.05,030610705,mrhassiyine,Mrhassiyine,المغاصيين,rural,03,03.061,03.061.07,8355,2175,8001,4.42,81.7,102.27
03.061.07.11,030610711,sidi-abdellah-al-khayat,Sidi Abdellah Al Khayat,سيدي عبد الله الخياط,rural,03,03.061,03.061.07,12158,2474,11227,8.29,102.49,118.63
03.061.07.01,030610701,charqaoua,Charqaoua,شرقاوة,rural,03,03.061,03.061.07,4727,1141,5526,-14.46,131.91,35.83
03.061.07.07,030610707,n-zalat-bni-amar,N'zalat Bni Amar,نزالة بني عمار,rural,03,03.061,03.061.07,7672,2062,8350,-8.12,79.51,96.49
03.061.05.01,030610501,dkhissa,Dkhissa,الدخيسة,rural,03,03.061,03.061.05,28296,6574,19908,42.13,85.17,332.21
03.061.05.07,030610507,oued-jdida,Oued Jdida,واد الجديدة,rural,03,03.061,03.061.05,16379,3736,14935,9.67,74.65,219.42
03.061.05.05,030610505,m-haya,M'haya,المهاية,rural,03,03.061,03.061.05,30060,6424,26395,13.89,116.79,257.38
03.061.05.03,030610503,majjate,Majjate,مجاط,rural,03,03.061,03.061.05,20698,4909,9074,128.1,99.04,208.99
03.061.05.09,030610509,sidi-slimane-moul-al-kifane,Sidi Slimane Moul Al Kifane,سيدي سليمان مول الكيفان,rural,03,03.061,03.061.05,20427,5016,19151,6.66,64.56,316.39
03.061.03.05,030610305,ain-orma,Ain Orma,عين عرمة,rural,03,03.061,03.061.03,3341,889,3495,-4.41,82.9,40.3
03.061.03.09,030610309,dar-oum-soltane,Dar Oum Soltane,دار أم السلطان,rural,03,03.061,03.061.03,11609,1496,8840,31.32,65.54,177.12
03.061.03.07,030610307,ait-ouallal-030610307,Ait Ouallal,آيت ولال,rural,03,03.061,03.061.03,19079,5047,5330,257.95,106.28,179.51
03.061.03.02,030610302,ain-karma-oued-rommane,Ain Karma-Oued Rommane,عين كرمة-واد الرمان,rural,03,03.061,03.061.03,13986,3254,13828,1.14,243.64,57.4
03.061.03.01,030610301,ain-jemaa,Ain Jemaa,عين الجمعة,rural,03,03.061,03.061.03,14557,2918,15265,-4.64,223.53,65.12
03.171.01.05,031710105,el-hajeb,El Hajeb,الحاجب,urban,03,03.171,,41359,11069,35282,17.22,10.5,3939.17
03.171.01.07,031710107,sabaa-aiyoun,Sabaa Aiyoun,سبع عيون,urban,03,03.171,,28736,6926,26277,9.36,45.75,628.14
03.171.01.03,031710103,ain-taoujdate,Ain Taoujdate,عين تاوجطات,urban,03,03.171,,33055,8342,28288,16.85,5.28,6258.03
03.171.01.01,031710101,agourai,Agourai,أكوراي,urban,03,03.171,,19158,4819,16651,15.06,10.91,1755.73
03.171.07.01,031710701,ait-bourzouine,Ait Bourzouine,آيت بورزوين,rural,03,03.171,03.171.07,7906,1785,8289,-4.62,290.76,27.19
03.171.07.05,031710705,iqaddar,Iqaddar,إقدار,rural,03,03.171,03.171.07,8774,2127,8759,0.17,187.96,46.68
03.171.07.03,031710703,ait-naamane,Ait Naamane,آيت نعمان,rural,03,03.171,03.171.07,5857,1348,6307,-7.13,235.62,24.86
03.171.05.03,031710503,ait-harz-allah,Ait Harz Allah,آيت حرز الله,rural,03,03.171,03.171.05,13604,3260,13555,0.36,142.6,95.4
03.171.05.01,031710501,ait-boubidmane,Ait Boubidmane,آيت بوبيدمان,rural,03,03.171,03.171.05,22780,5674,19501,16.81,80.4,283.32
03.171.05.05,031710505,bitit,Bitit,بطيط,rural,03,03.171,03.171.05,15241,3664,14316,6.46,97.53,156.27
03.171.05.07,031710507,laqsir,Laqsir,لقصير,rural,03,03.171,03.171.05,32377,7632,32028,1.09,225.28,143.72
03.171.03.09,031710309,tamchachate,Tamchachate,تامشاشاط,rural,03,03.171,03.171.03,3562,806,3836,-7.14,232.6,15.31
03.171.03.03,031710303,ait-yaazem,Ait Yaazem,آيت يعزم,rural,03,03.171,03.171.03,16912,4239,16091,5.1,147.71,114.49
03.171.03.01,031710301,ait-ouikhalfen,Ait Ouikhalfen,آيت ويخلفن,rural,03,03.171,03.171.03,3261,856,3849,-15.28,248.86,13.1
03.171.03.05,031710305,jahjouh,Jahjouh,جحجوح,rural,03,03.171,03.171.03,7867,1967,7485,5.1,143.79,54.71
03.171.03.07,031710307,ras-ijerri,Ras Ijerri,راس إيجيري,rural,03,03.171,03.171.03,6707,1744,6502,3.15,42.47,157.94
03.271.01.01,032710101,azrou,Azrou,أزرو,urban,03,03.271,,57657,16228,54350,6.08,9.69,5952.04
03.271.01.03,032710103,ifrane,Ifrane,إفران,urban,03,03.271,,13964,3814,14659,-4.74,40.21,347.32
03.271.01.07,032710107,tizguite,Tizguite,تزكيت,urban,03,03.271,,12204,2763,10693,14.13,326.82,37.34
03.271.01.05,032710105,dayat-aoua,Dayat-Aoua,ضاية عوا,urban,03,03.271,,12050,2818,9854,22.29,253.15,47.6
03.271.03.03,032710303,ben-smim,Ben Smim,بن صميم,rural,03,03.271,03.271.03,7676,1698,6506,17.98,258.86,29.65
03.271.03.09,032710309,tigrigra,Tigrigra,تكريكرة,rural,03,03.271,03.271.03,10085,2543,11031,-8.58,468.57,21.52
03.271.03.11,032710311,timahdite,Timahdite,تمحضيت,rural,03,03.271,03.271.03,11571,3004,10945,5.72,756.8,15.29
03.271.03.01,032710301,ain-leuh,Ain Leuh,عين اللوح,rural,03,03.271,03.271.03,8989,2731,9669,-7.03,366.31,24.54
03.271.03.07,032710307,sidi-el-makhfi,Sidi El Makhfi,سيدي المخفي,rural,03,03.271,03.271.03,16441,4264,16709,-1.6,653.37,25.16
03.271.03.05,032710305,oued-ifrane,Oued Ifrane,واد إفران,rural,03,03.271,03.271.03,10267,2821,10805,-4.98,555.5,18.48
03.591.01.01,035910101,moulay-yacoub,Moulay Yacoub,مولاي يعقوب,urban,03,03.591,,4545,1114,4612,-1.45,0.32,14087.64
03.591.01.03,035910103,ain-chkef,Ain Chkef,عين الشقف,urban,03,03.591,,91541,19657,54477,68.04,148.11,618.07
03.591.03.05,035910305,sebaa-rouadi,Sebaa Rouadi,سبع رواضي,rural,03,03.591,03.591.03,26750,5783,23519,13.74,213.19,125.47
03.591.03.03,035910303,mikkes,Mikkes,ميكس,rural,03,03.591,03.591.03,6145,1305,6089,0.92,116.98,52.53
03.591.03.07,035910307,sebt-loudaya,Sebt Loudaya,سبت الأوداية,rural,03,03.591,03.591.03,11984,2333,12423,-3.53,108.28,110.68
03.591.05.03,035910503,laajajra,Laajajra,لعجاجرة,rural,03,03.591,03.591.05,14715,2985,14476,1.65,178.18,82.59
03.591.05.09,035910509,sidi-daoud,Sidi Daoud,سيدي داود,rural,03,03.591,03.591.05,13088,2686,12771,2.48,117.36,111.52
03.591.05.07,035910507,oulad-mimoun,Oulad Mimoun,أولاد ميمون,rural,03,03.591,03.591.05,9399,2054,9372,0.29,107.17,87.7
03.591.05.05,035910505,louadaine,Louadaine,الوادين,rural,03,03.591,03.591.05,11523,2515,11767,-2.07,117.43,98.13
03.591.05.02,035910502,ain-kansara,Ain Kansara,عين قنصرة,rural,03,03.591,03.591.05,14910,3277,12291,21.31,222.35,67.06
03.591.05.01,035910501,ain-bou-ali,Ain Bou Ali,عين بوعلي,rural,03,03.591,03.591.05,12354,2639,12282,0.59,154.99,79.71
03.451.01.09,034510109,sefrou,Sefrou,صفرو,urban,03,03.451,,86903,24625,79887,8.78,11.94,7281.14
03.451.01.05,034510105,immouzzer-kandar,Immouzzer-Kandar,إيموزار كندر,urban,03,03.451,,21943,5942,19125,14.73,4.73,4642.84
03.451.01.01,034510101,bhalil,Bhalil,البهاليل,urban,03,03.451,,13727,3982,12997,5.62,3.19,4296.96
03.451.01.03,034510103,el-menzel,El Menzel,المنزل,urban,03,03.451,,11400,3241,12641,-9.82,3.34,3412.58
03.451.01.07,034510107,ribate-el-kheir,Ribate El Kheir,رباط الخير,urban,03,03.451,,18469,4958,16739,10.34,9.98,1850.88
03.451.07.07,034510707,kandar-sidi-khiar,Kandar Sidi Khiar,كندر سيدي اخيار,rural,03,03.451,03.451.07,10417,2303,9323,11.73,178.11,58.49
03.451.07.09,034510709,laanoussar,Laanoussar,العنوصر,rural,03,03.451,03.451.07,9285,2195,8501,9.22,485.19,19.14
03.451.07.13,034510713,tazouta,Tazouta,تازوطة,rural,03,03.451,03.451.07,5804,1523,6227,-6.79,194.41,29.85
03.451.07.03,034510703,ahl-sidi-lahcen,Ahl Sidi Lahcen,أهل سيدي لحسن,rural,03,03.451,03.451.07,3566,964,4287,-16.82,112.6,31.67
03.451.07.11,034510711,sidi-youssef-ben-ahmed,Sidi Youssef Ben Ahmed,سيدي يوسف بن احمد,rural,03,03.451,03.451.07,13748,3513,12362,11.21,144.94,94.85
03.451.07.01,034510701,aghbalou-aqorar,Aghbalou Aqorar,اغبالو أقورار,rural,03,03.451,03.451.07,9920,2451,9715,2.11,274.54,36.13
03.451.07.05,034510705,azzaba,Azzaba,عزابة,rural,03,03.451,03.451.07,6128,1623,6444,-4.9,38.44,159.43
03.451.03.03,034510303,ain-timguenai,Ain Timguenai,عين تمكناي,rural,03,03.451,03.451.03,6598,1750,6519,1.21,76.62,86.11
03.451.03.11,034510311,mtarnagha,Mtarnagha,امطرناغة,rural,03,03.451,03.451.03,4056,1110,4554,-10.94,132.77,30.55
03.451.03.13,034510313,oulad-mkoudou,Oulad Mkoudou,أولاد امكودو,rural,03,03.451,03.451.03,5872,1658,6667,-11.92,135.7,43.27
03.451.03.17,034510317,tafajight,Tafajight,تافجيغت,rural,03,03.451,03.451.03,1397,326,1697,-17.68,121.64,11.48
03.451.03.01,034510301,adrej,Adrej,أدرج,rural,03,03.451,03.451.03,1216,374,1709,-28.85,194.76,6.24
03.451.03.07,034510307,dar-el-hamra,Dar El Hamra,دار الحمراء,rural,03,03.451,03.451.03,3540,1026,4018,-11.9,116.25,30.45
03.451.03.09,034510309,irhzrane,Irhzrane,إغزران,rural,03,03.451,03.451.03,8498,2271,9626,-11.72,641.41,13.25
03.451.03.15,034510315,ras-tabouda,Ras Tabouda,راس تابودة,rural,03,03.451,03.451.03,6022,1629,6388,-5.73,97.07,62.04
03.451.03.05,034510305,bir-tam-tam,Bir Tam-Tam,بئر طم طم,rural,03,03.451,03.451.03,8954,2426,9141,-2.05,149.36,59.95
03.451.05.01,034510501,ain-cheggag,Ain Cheggag,عين الشكاك,rural,03,03.451,03.451.05,28584,6769,20456,39.73,109.45,261.16
03.451.05.03,034510503,ait-sebaa-lajrouf,Ait Sebaa Lajrouf,آيت السبع لجروف,rural,03,03.451,03.451.05,18701,4603,17466,7.07,248.11,75.38
03.131.01.01,031310101,boulemane,Boulemane,بولمان,urban,03,03.131,,6761,1947,7104,-4.83,1.86,3633.08
03.131.01.03,031310103,missour,Missour,ميسور,urban,03,03.131,,28408,7162,25584,11.04,9.02,3149.74
03.131.01.05,031310105,outat-el-haj,Outat El Haj,أوطاط الحاج,urban,03,03.131,,20673,4533,16388,26.15,9.04,2286.01
03.131.01.02,031310102,imouzzer-marmoucha,Imouzzer Marmoucha,إيموزار مرموشة,urban,03,03.131,,4676,1355,4213,10.99,3.32,1409.97
03.131.03.11,031310311,guigou,Guigou,كيكو,rural,03,03.131,03.131.03,24677,5968,21607,14.21,818.23,30.16
03.131.03.09,031310309,enjil,Enjil,انجيل,rural,03,03.131,03.131.03,7984,2146,8364,-4.54,1781.47,4.48
03.131.03.15,031310315,skoura-m-daz,Skoura M'daz,سكورة-مداز,rural,03,03.131,03.131.03,8297,2471,8462,-1.95,333.61,24.87
03.131.09.01,031310901,ait-bazza,Ait Bazza,آيت بازة,rural,03,03.131,03.131.09,2397,637,2955,-18.88,284.9,8.41
03.131.09.05,031310905,almis-marmoucha,Almis Marmoucha,الميس مرموشة,rural,03,03.131,03.131.09,2292,560,2461,-6.87,472.8,4.85
03.131.09.17,031310917,talzemt,Talzemt,تالزمت,rural,03,03.131,03.131.09,2701,668,3160,-14.53,274.36,9.84
03.131.09.03,031310903,ait-el-mane,Ait El Mane,آيت المان,rural,03,03.131,03.131.09,1694,486,1927,-12.09,122.22,13.86
03.131.09.13,031310913,serghina,Serghina,سرغينة,rural,03,03.131,03.131.09,3567,1040,3746,-4.78,469.39,7.6
03.131.09.07,031310907,el-mers,El Mers,المرس,rural,03,03.131,03.131.09,4887,1360,5152,-5.14,386.07,12.66
03.131.05.01,031310501,ksabi-moulouya,Ksabi-Moulouya,القصابي-ملوية,rural,03,03.131,03.131.05,10471,2507,10614,-1.35,733.9,14.27
03.131.05.03,031310503,ouizeght,Ouizeght,ويزغت,rural,03,03.131,03.131.05,5430,1212,5743,-5.45,989.79,5.49
