code_a,name_a,code_b,name_b,km
09.541.03.15,Oualqadi,09.541.03.27,Tisfane,16.94
09.541.03.17,Sidi Boaal,09.551.07.03,Issafen,23.62
09.541.03.17,Sidi Boaal,09.551.07.07,Tagmout,10.99
09.541.03.19,Sidi Mzal,09.541.03.21,Tabia,13.2
09.541.03.19,Sidi Mzal,09.541.03.31,Toumliline,10.87
09.541.03.19,Sidi Mzal,09.581.09.05,Ammelne,17.65
09.541.03.21,Tabia,09.541.03.29,Toufelaazt,11.87
09.541.03.21,Tabia,09.541.03.31,Toumliline,3.87
09.541.03.23,Tataoute,09.541.03.27,Tisfane,16.24
09.541.03.23,Tataoute,09.541.09.11,Bounrar,19.18
09.541.03.23,Tataoute,09.541.09.41,Sidi Ahmed Ou Abdallah,13.59
09.541.03.23,Tataoute,09.541.09.63,Tiout,4.82
09.541.03.25,Tindine,09.541.03.27,Tisfane,7.12
09.541.03.25,Tindine,09.541.03.29,Toufelaazt,12.52
09.541.03.25,Tindine,09.541.03.31,Toumliline,3.73
09.541.03.25,Tindine,09.541.05.05,Assads,7.2
09.541.03.27,Tisfane,09.541.09.41,Sidi Ahmed Ou Abdallah,4.38
09.541.03.29,Toufelaazt,09.541.03.31,Toumliline,8.46
09.541.03.29,Toufelaazt,09.541.05.05,Assads,4.4
09.541.03.29,Toufelaazt,09.541.05.33,Tidsi-Nissendalene,5.79
09.541.03.31,Toumliline,09.551.07.03,Issafen,12
09.541.04.09,Arazane,09.541.04.23,Igli,2.05
09.541.04.09,Arazane,09.541.04.29,Lamhara,13.69
09.541.04.09,Arazane,09.541.04.33,Oulad Aissa,19.19
09.541.04.09,Arazane,09.541.04.69,Toughmart,31.4
09.541.04.09,Arazane,09.541.09.15,Freija,6.91
09.541.04.09,Arazane,09.541.09.41,Sidi Ahmed Ou Abdallah,5.52
09.541.04.09,Arazane,09.541.09.63,Tiout,11.78
09.541.04.13,El Faid,09.541.04.29,Lamhara,10.25
09.541.04.13,El Faid,09.541.04.47,Sidi Ouaaziz,1.44
09.541.04.13,El Faid,09.541.04.61,Tinzart,10.93
09.541.04.13,El Faid,09.541.04.69,Toughmart,22.63
09.541.04.13,El Faid,09.541.07.09,Assaki,33.92
09.541.04.13,El Faid,09.541.07.21,Tizgzaouine,16.18
09.541.04.17,Ida Ou Gailal,09.541.04.23,Igli,15.7
09.541.04.17,Ida Ou Gailal,09.541.04.25,Igoudar Mnabha,2.63
09.541.04.17,Ida Ou Gailal,09.541.04.53,Talgjount,19.93
09.541.04.17,Ida Ou Gailal,09.541.09.03,Ait Igas,14.84
09.541.04.17,Ida Ou Gailal,09.541.09.27,Imoulass,7.83
09.541.04.17,Ida Ou Gailal,09.541.09.55,Tamaloukte,5.83
09.541.04.21,Ida-Ougoummad,09.541.04.35,Ouneine,7.23
09.541.04.21,Ida-Ougoummad,09.541.04.47,Sidi Ouaaziz,16.86
09.541.04.21,Ida-Ougoummad,09.541.07.65,Tisrasse,9.6
09.541.04.23,Igli,09.541.04.25,Igoudar Mnabha,8.19
09.541.04.23,Igli,09.541.04.29,Lamhara,3.57
09.541.04.23,Igli,09.541.04.33,Oulad Aissa,9.11
09.541.04.23,Igli,09.541.09.03,Ait Igas,0.48
09.541.04.25,Igoudar Mnabha,09.541.04.29,Lamhara,7.05
09.541.04.25,Igoudar Mnabha,09.541.04.47,Sidi Ouaaziz,6.89
09.541.04.25,Igoudar Mnabha,09.541.04.49,Tafingoult,19.56
09.541.04.25,Igoudar Mnabha,09.541.04.53,Talgjount,4.21
09.541.04.25,Igoudar Mnabha,09.541.04.61,Tinzart,12.79
09.541.04.29,Lamhara,09.541.04.61,Tinzart,5.54
09.541.04.29,Lamhara,09.541.04.69,Toughmart,3.05
09.541.04.33,Oulad Aissa,09.541.09.03,Ait Igas,10.74
09.541.04.33,Oulad Aissa,09.541.09.15,Freija,6.54
09.541.04.35,Ouneine,09.541.04.47,Sidi Ouaaziz,15.83
09.541.04.35,Ouneine,09.541.07.13,Iguidi,13.2
09.541.04.35,Ouneine,09.541.07.65,Tisrasse,13.82
09.541.04.39,Sidi Abdellah Ou Said,09.541.04.53,Talgjount,6.93
09.541.04.39,Sidi Abdellah Ou Said,09.541.04.59,Tigouga,12.6
09.541.04.39,Sidi Abdellah Ou Said,09.541.09.27,Imoulass,11.83
09.541.04.47,Sidi Ouaaziz,09.541.04.49,Tafingoult,16.55
09.541.04.47,Sidi Ouaaziz,09.541.04.61,Tinzart,5.21
09.541.04.47,Sidi Ouaaziz,09.541.04.67,Tizi N'test,4.53
09.541.04.49,Tafingoult,09.541.04.53,Talgjount,8.23
09.541.04.49,Tafingoult,09.541.04.67,Tizi N'test,23.24
09.541.04.53,Talgjount,09.541.04.59,Tigouga,18.48
09.541.04.53,Talgjount,09.541.04.67,Tizi N'test,7.11
09.541.04.53,Talgjount,09.541.09.27,Imoulass,0.95
09.541.04.59,Tigouga,09.541.04.67,Tizi N'test,3.06
09.541.04.69,Toughmart,09.541.09.41,Sidi Ahmed Ou Abdallah,2.07
09.541.05.01,Ahl Ramel,09.541.05.11,El Koudia El Beida,14.75
09.541.05.01,Ahl Ramel,09.541.05.17,Lagfifat,9.11
09.541.05.01,Ahl Ramel,09.541.05.21,Lamhadi,8.43
09.541.05.01,Ahl Ramel,09.541.05.33,Tidsi-Nissendalene,8.14
09.541.05.05,Assads,09.541.05.21,Lamhadi,5.03
09.541.05.05,Assads,09.541.05.23,Machraa El Ain,3.84
09.541.05.05,Assads,09.541.05.33,Tidsi-Nissendalene,29.17
09.541.05.05,Assads,09.541.09.57,Tazemmourt,13.47
09.541.05.11,El Koudia El Beida,09.541.05.17,Lagfifat,3.44
09.541.05.11,El Koudia El Beida,09.541.05.21,Lamhadi,12.96
09.541.05.11,El Koudia El Beida,09.541.05.25,Sidi Ahmed Ou Amar,10.95
09.541.05.11,El Koudia El Beida,09.541.05.27,Sidi Boumoussa,0.49
09.541.05.17,Lagfifat,09.541.05.27,Sidi Boumoussa,12.96
09.541.05.19,Lakhnafif,09.541.05.21,Lamhadi,10.3
09.541.05.19,Lakhnafif,09.541.05.23,Machraa El Ain,13.75
09.541.05.19,Lakhnafif,09.541.05.25,Sidi Ahmed Ou Amar,10.99
09.541.05.19,Lakhnafif,09.541.11.01,Ahmar Laglalcha,4.46
09.541.05.19,Lakhnafif,09.541.11.71,Zaouia Sidi Tahar,0.47
09.541.05.21,Lamhadi,09.541.05.23,Machraa El Ain,7.63
09.541.05.21,Lamhadi,09.541.05.25,Sidi Ahmed Ou Amar,1.88
09.541.05.21,Lamhadi,09.541.05.33,Tidsi-Nissendalene,4.4
09.541.05.23,Machraa El Ain,09.541.09.43,Sidi Borja,8.65
09.541.05.23,Machraa El Ain,09.541.09.57,Tazemmourt,7.72
09.541.05.23,Machraa El Ain,09.541.11.01,Ahmar Laglalcha,8.05
09.541.05.25,Sidi Ahmed Ou Amar,09.541.05.27,Sidi Boumoussa,1.4
09.541.05.25,Sidi Ahmed Ou Amar,09.541.11.15,Issen,4.73
09.541.05.25,Sidi Ahmed Ou Amar,09.541.11.29,Sidi Moussa Lhamri,1.61
09.541.05.25,Sidi Ahmed Ou Amar,09.541.11.71,Zaouia Sidi Tahar,13
09.541.05.27,Sidi Boumoussa,09.541.11.15,Issen,8.66
09.541.07.01,Agadir Melloul,09.541.07.11,Azrar,29.53
09.541.07.01,Agadir Melloul,09.541.07.15,Sidi Hsaine,14.13
09.541.07.01,Agadir Melloul,09.541.07.19,Tassousfi,13.64
09.541.07.01,Agadir Melloul,09.551.05.03,Akka-Ighane,10.35
09.541.07.01,Agadir Melloul,09.551.05.07,Ibn Yacoub,26.47
09.541.07.03,Ahl Tifnoute,09.541.07.13,Iguidi,14.75
09.541.07.03,Ahl Tifnoute,09.541.07.17,Taouyalte,5.19
09.541.07.03,Ahl Tifnoute,09.541.07.23,Toubkal,23.87
09.541.07.05,Askaouen,09.541.07.07,Assaisse,17.72
09.541.07.05,Askaouen,09.541.07.09,Assaki,7.29
09.541.07.05,Askaouen,09.541.07.13,Iguidi,7.69
09.541.07.05,Askaouen,09.541.07.17,Taouyalte,18.76
09.541.07.05,Askaouen,09.541.07.25,Zagmouzen,28.27
09.541.07.05,Askaouen,09.541.07.37,Ouzioua,10.5
09.541.07.05,Askaouen,09.541.07.65,Tisrasse,2.19
09.541.07.07,Assaisse,09.541.07.15,Sidi Hsaine,15.45
09.541.07.07,Assaisse,09.541.07.25,Zagmouzen,11.11
09.541.07.09,Assaki,09.541.07.19,Tassousfi,14.97
09.541.07.09,Assaki,09.541.07.21,Tizgzaouine,12.37
09.541.07.09,Assaki,09.541.07.25,Zagmouzen,15.34
09.541.07.09,Assaki,09.541.07.65,Tisrasse,4.96
09.541.07.11,Azrar,09.541.07.19,Tassousfi,2.67
09.541.07.11,Azrar,09.541.07.21,Tizgzaouine,30.66
09.541.07.11,Azrar,09.551.05.07,Ibn Yacoub,13.22
09.541.07.13,Iguidi,09.541.07.17,Taouyalte,18.95
09.541.07.13,Iguidi,09.541.07.37,Ouzioua,25.74
09.541.07.13,Iguidi,09.541.07.65,Tisrasse,12.55
09.541.07.15,Sidi Hsaine,09.541.07.19,Tassousfi,20.59
09.541.07.15,Sidi Hsaine,09.541.07.25,Zagmouzen,7.29
09.541.07.17,Taouyalte,09.541.07.23,Toubkal,7.82
09.541.07.19,Tassousfi,09.541.07.21,Tizgzaouine,14.17
09.541.07.19,Tassousfi,09.541.07.25,Zagmouzen,7.42
09.541.07.37,Ouzioua,09.541.07.65,Tisrasse,25.25
09.541.09.03,Ait Igas,09.541.09.15,Freija,4.05
09.541.09.03,Ait Igas,09.541.09.45,Sidi Dahmane,13.57
09.541.09.03,Ait Igas,09.541.09.55,Tamaloukte,18.57
09.541.09.05,Ait Makhlouf,09.541.09.51,Tafraouten,11.56
09.541.09.05,Ait Makhlouf,09.541.09.55,Tamaloukte,14.79
09.541.09.05,Ait Makhlouf,09.541.11.01,Ahmar Laglalcha,4.64
09.541.09.05,Ait Makhlouf,09.541.11.03,Argana,1.45
09.541.09.05,Ait Makhlouf,09.541.11.19,Ida Ou Moumen,13.81
09.541.09.11,Bounrar,09.541.09.57,Tazemmourt,25.85
09.541.09.11,Bounrar,09.541.09.63,Tiout,3.67
09.541.09.15,Freija,09.541.09.43,Sidi Borja,5.67
09.541.09.15,Freija,09.541.09.45,Sidi Dahmane,5.21
09.541.09.15,Freija,09.541.09.63,Tiout,12.25
09.541.09.27,Imoulass,09.541.09.51,Tafraouten,13.67
09.541.09.27,Imoulass,09.541.09.55,Tamaloukte,12.62
09.541.09.27,Imoulass,09.541.11.13,Imilmaiss,9.23
09.541.09.41,Sidi Ahmed Ou Abdallah,09.541.09.63,Tiout,15.33
09.541.09.43,Sidi Borja,09.541.09.45,Sidi Dahmane,2.93
09.541.09.43,Sidi Borja,09.541.09.57,Tazemmourt,17.03
09.541.09.43,Sidi Borja,09.541.09.63,Tiout,7.58
09.541.09.43,Sidi Borja,09.541.11.01,Ahmar Laglalcha,0.31
09.541.09.45,Sidi Dahmane,09.541.09.55,Tamaloukte,5.26
09.541.09.51,Tafraouten,09.541.09.55,Tamaloukte,0.51
09.541.09.51,Tafraouten,09.541.11.03,Argana,13.5
09.541.09.51,Tafraouten,09.541.11.13,Imilmaiss,2.87
09.541.09.51,Tafraouten,09.541.11.33,Talmakante,6.15
09.541.09.57,Tazemmourt,09.541.09.63,Tiout,1.49
09.541.11.01,Ahmar Laglalcha,09.541.11.19,Ida Ou Moumen,13.09
09.541.11.01,Ahmar Laglalcha,09.541.11.71,Zaouia Sidi Tahar,6.83
09.541.11.03,Argana,09.541.11.07,Bigoudine,15.29
09.541.11.03,Argana,09.541.11.19,Ida Ou Moumen,5.58
09.541.11.03,Argana,09.541.11.31,Lamnizla,24.59
09.541.11.03,Argana,09.541.11.33,Talmakante,14.91
09.541.11.07,Bigoudine,09.541.11.09,Eddir,18.2
09.541.11.07,Bigoudine,09.541.11.31,Lamnizla,8.51
09.541.11.09,Eddir,09.541.11.15,Issen,4.93
09.541.11.09,Eddir,09.541.11.29,Sidi Moussa Lhamri,10.01
09.541.11.09,Eddir,09.541.11.31,Lamnizla,7.97
09.541.11.13,Imilmaiss,09.541.11.33,Talmakante,17.37
09.541.11.15,Issen,09.541.11.29,Sidi Moussa Lhamri,9.09
09.541.11.19,Ida Ou Moumen,09.541.11.31,Lamnizla,11.79
09.541.11.19,Ida Ou Moumen,09.541.11.71,Zaouia Sidi Tahar,9.59
09.541.11.29,Sidi Moussa Lhamri,09.541.11.31,Lamnizla,7.16
09.541.11.29,Sidi Moussa Lhamri,09.541.11.71,Zaouia Sidi Tahar,14.26
09.541.11.31,Lamnizla,09.541.11.71,Zaouia Sidi Tahar,7.98
09.551.01.01,Akka,09.551.03.03,Kasbat Sidi Abdellah Ben M'barek,7.79
09.551.01.01,Akka,09.551.03.07,Tizounine,33.67
09.551.01.01,Akka,09.551.07.01,Adis,21.99
09.551.01.01,Akka,09.551.07.05,Oum El Guerdane,28.47
09.551.01.03,Fam El Hisn,09.551.03.01,Ait Ouabelli,48.74
09.551.01.03,Fam El Hisn,09.551.03.05,Tamanarte,58.42
09.551.01.03,Fam El Hisn,09.551.03.07,Tizounine,9.81
09.551.01.03,Fam El Hisn,10.071.01.03,Zag,20.54
09.551.01.03,Fam El Hisn,10.071.03.05,Touizgui,26.98
09.551.01.03,Fam El Hisn,10.261.03.11,Taghjijt,39.98
09.551.01.05,Foum Zguid,09.551.05.05,Allougoum,85.24
09.551.01.05,Foum Zguid,09.551.05.09,Tissint,24.81
09.551.01.05,Foum Zguid,09.551.05.11,Tlite,41.95
09.551.01.07,Tata,09.551.07.09,Tigzmerte,17.43
09.551.03.01,Ait Ouabelli,09.551.03.03,Kasbat Sidi Abdellah Ben M'barek,14.02
09.551.03.01,Ait Ouabelli,09.551.03.05,Tamanarte,27.45
09.551.03.01,Ait Ouabelli,09.551.03.07,Tizounine,61.09
09.551.03.01,Ait Ouabelli,09.551.07.11,Tizaghte,15.87
09.551.03.01,Ait Ouabelli,09.581.09.01,Afella Ighir,19.89
09.551.03.03,Kasbat Sidi Abdellah Ben M'barek,09.551.03.07,Tizounine,23.77
09.551.03.03,Kasbat Sidi Abdellah Ben M'barek,09.551.07.01,Adis,20.18
09.551.03.03,Kasbat Sidi Abdellah Ben M'barek,09.551.07.09,Tigzmerte,18.05
09.551.03.03,Kasbat Sidi Abdellah Ben M'barek,09.551.07.11,Tizaghte,21.96
09.551.03.05,Tamanarte,09.581.09.01,Afella Ighir,30.02
09.551.03.05,Tamanarte,09.581.09.03,Ait Ouafqa,30.46
09.551.03.05,Tamanarte,09.581.09.09,Tarsouat,3.99
09.551.03.05,Tamanarte,10.261.03.05,Amtdi,47.77
09.551.03.05,Tamanarte,10.261.03.11,Taghjijt,29.75
09.551.03.07,Tizounine,09.551.07.05,Oum El Guerdane,15.32
09.551.05.01,Aguinane,09.551.05.03,Akka-Ighane,48.1
09.551.05.01,Aguinane,09.551.05.09,Tissint,8.46
09.551.05.01,Aguinane,09.551.05.11,Tlite,12.84
09.551.05.03,Akka-Ighane,09.551.05.07,Ibn Yacoub,40.5
09.551.05.03,Akka-Ighane,09.551.05.09,Tissint,46.8
09.551.05.03,Akka-Ighane,09.551.07.09,Tigzmerte,24.4
09.551.05.05,Allougoum,09.551.05.09,Tissint,58.58
09.551.05.05,Allougoum,09.551.05.11,Tlite,23.92
09.551.05.07,Ibn Yacoub,09.551.07.09,Tigzmerte,23.81
09.551.05.09,Tissint,09.551.05.11,Tlite,6.91
09.551.05.09,Tissint,09.551.07.05,Oum El Guerdane,49.23
09.551.05.09,Tissint,09.551.07.09,Tigzmerte,0.43
09.551.07.01,Adis,09.551.07.05,Oum El Guerdane,38.92
09.551.07.01,Adis,09.551.07.09,Tigzmerte,28.17
09.551.07.03,Issafen,09.551.07.07,Tagmout,16.08
09.551.07.03,Issafen,09.551.07.09,Tigzmerte,4.44
09.551.07.03,Issafen,09.551.07.11,Tizaghte,41.84
09.551.07.03,Issafen,09.581.09.01,Afella Ighir,2.78
09.551.07.05,Oum El Guerdane,09.551.07.09,Tigzmerte,29.61
09.551.07.07,Tagmout,09.551.07.09,Tigzmerte,31.88
09.551.07.09,Tigzmerte,09.551.07.11,Tizaghte,49.61
09.551.07.11,Tizaghte,09.581.09.01,Afella Ighir,45
09.581.01.05,Tafraout,09.581.09.05,Ammelne,17.73
09.581.01.05,Tafraout,09.581.09.07,Irigh N'tahala,4.88
09.581.01.05,Tafraout,09.581.09.09,Tarsouat,4.9
09.581.01.05,Tafraout,09.581.09.11,Tassrirt,5.58
09.581.01.07,Tiznit,09.581.11.07,El Maader El Kabir,4.38
09.581.01.07,Tiznit,09.581.11.09,Ouijjane,9.83
09.581.01.07,Tiznit,09.581.11.11,Reggada,5.98
09.581.01.07,Tiznit,09.581.11.15,Tnine Aglou,20.76
09.581.03.01,Ait Issafen,09.581.03.03,Anzi,8.93
09.581.03.01,Ait Issafen,09.581.03.07,Ida Ou Gougmar,24.04
09.581.03.01,Ait Issafen,09.581.03.11,Tafraout El Mouloud,4.75
09.581.03.01,Ait Issafen,09.581.03.13,Tighmi,9.81
09.581.03.01,Ait Issafen,09.581.03.15,Tizoughrane,7.16
09.581.03.03,Anzi,09.581.03.05,Arbaa Ait Ahmed,15.52
09.581.03.03,Anzi,09.581.03.11,Tafraout El Mouloud,3.39
09.581.03.03,Anzi,09.581.03.13,Tighmi,11.71
09.581.03.03,Anzi,09.581.03.17,Tnine Aday,4.89
09.581.03.03,Anzi,09.581.11.01,Arbaa Rasmouka,4.78
09.581.03.05,Arbaa Ait Ahmed,09.581.03.17,Tnine Aday,8.28
09.581.03.05,Arbaa Ait Ahmed,09.581.11.01,Arbaa Rasmouka,13.01
09.581.03.07,Ida Ou Gougmar,09.581.03.09,Sidi Ahmed Ou Moussa,12.42
09.581.03.07,Ida Ou Gougmar,09.581.03.13,Tighmi,3.12
09.581.03.07,Ida Ou Gougmar,09.581.03.15,Tizoughrane,8.6
09.581.03.07,Ida Ou Gougmar,10.473.07.03,Anfeg,6.78
09.581.03.07,Ida Ou Gougmar,10.473.07.07,Ibdar,11.22
09.581.03.09,Sidi Ahmed Ou Moussa,09.581.03.13,Tighmi,9.06
09.581.03.09,Sidi Ahmed Ou Moussa,09.581.11.09,Ouijjane,4.91
09.581.03.09,Sidi Ahmed Ou Moussa,09.581.11.11,Reggada,15.22
09.581.03.09,Sidi Ahmed Ou Moussa,10.473.07.07,Ibdar,2.73
09.581.03.09,Sidi Ahmed Ou Moussa,10.473.07.09,Sebt Ennabour,7.24
09.581.03.09,Sidi Ahmed Ou Moussa,10.473.07.17,Tighirt,16.97
09.581.03.11,Tafraout El Mouloud,09.581.03.15,Tizoughrane,14.11
09.581.03.11,Tafraout El Mouloud,09.581.03.17,Tnine Aday,13.98
09.581.03.13,Tighmi,09.581.11.01,Arbaa Rasmouka,0.92
09.581.03.13,Tighmi,09.581.11.09,Ouijjane,19.31
09.581.03.15,Tizoughrane,09.581.09.03,Ait Ouafqa,21.4
09.581.03.15,Tizoughrane,09.581.09.07,Irigh N'tahala,19.04
09.581.03.15,Tizoughrane,10.473.07.03,Anfeg,3.9
09.581.09.01,Afella Ighir,09.581.09.09,Tarsouat,14.45
09.581.09.01,Afella Ighir,09.581.09.11,Tassrirt,34.64
09.581.09.03,Ait Ouafqa,09.581.09.07,Irigh N'tahala,6.38
09.581.09.03,Ait Ouafqa,09.581.09.09,Tarsouat,18.34
09.581.09.03,Ait Ouafqa,10.261.03.05,Amtdi,12.09
09.581.09.03,Ait Ouafqa,10.473.07.03,Anfeg,16.67
09.581.09.05,Ammelne,09.581.09.07,Irigh N'tahala,4.69
09.581.09.05,Ammelne,09.581.09.11,Tassrirt,18.91
09.581.09.07,Irigh N'tahala,09.581.09.09,Tarsouat,14.65
09.581.09.09,Tarsouat,09.581.09.11,Tassrirt,12.98
09.581.11.01,Arbaa Rasmouka,09.581.11.07,El Maader El Kabir,25.74
09.581.11.01,Arbaa Rasmouka,09.581.11.09,Ouijjane,18.44
09.581.11.03,Arbaa Sahel,09.581.11.05,Bounaamane,10.19
09.581.11.03,Arbaa Sahel,09.581.11.15,Tnine Aglou,15.22
09.581.11.03,Arbaa Sahel,10.473.01.07,Mirleft,15.53
09.581.11.03,Arbaa Sahel,10.473.05.13,Tioughza,12.31
09.581.11.05,Bounaamane,09.581.11.11,Reggada,22.13
09.581.11.05,Bounaamane,09.581.11.13,Sidi Bouabdelli,20.35
09.581.11.05,Bounaamane,09.581.11.15,Tnine Aglou,4.98
09.581.11.05,Bounaamane,10.473.05.13,Tioughza,2.94
09.581.11.07,El Maader El Kabir,09.581.11.09,Ouijjane,8.47
09.581.11.07,El Maader El Kabir,09.581.11.15,Tnine Aglou,22.48
09.581.11.09,Ouijjane,09.581.11.11,Reggada,15.96
09.581.11.11,Reggada,09.581.11.13,Sidi Bouabdelli,0.79
09.581.11.11,Reggada,09.581.11.15,Tnine Aglou,6.28
09.581.11.11,Reggada,10.473.07.01,Ait Erkha,2.48
09.581.11.11,Reggada,10.473.07.09,Sebt Ennabour,23.04
09.581.11.11,Reggada,10.473.07.13,Sidi H'saine Ou Ali,17.33
09.581.11.11,Reggada,10.473.07.15,Sidi M'bark,0.59
09.581.11.13,Sidi Bouabdelli,10.473.05.13,Tioughza,15.37
09.581.11.13,Sidi Bouabdelli,10.473.07.15,Sidi M'bark,14.17
10.071.01.01,Assa,10.071.03.05,Touizgui,24.9
10.071.01.03,Zag,10.071.03.05,Touizgui,64.13
10.071.01.03,Zag,10.071.05.01,Al Mahbass,62.27
10.071.01.03,Zag,10.071.05.03,Labouirat,50.55
10.071.03.01,Aouint Lahna,10.071.03.03,Aouint Yghomane,17.77
10.071.03.01,Aouint Lahna,10.071.03.05,Touizgui,22.24
10.071.03.01,Aouint Lahna,10.071.05.03,Labouirat,65.32
10.071.03.01,Aouint Lahna,10.261.03.11,Taghjijt,25.25
10.071.03.01,Aouint Lahna,10.261.05.09,Fask,37.43
10.071.03.01,Aouint Lahna,10.261.05.21,Tiglit,3.37
10.071.03.03,Aouint Yghomane,10.071.05.03,Labouirat,41.92
10.071.03.03,Aouint Yghomane,10.261.05.03,Aferkat,2.12
10.071.03.03,Aouint Yghomane,10.261.05.21,Tiglit,52.48
10.071.03.03,Aouint Yghomane,10.261.07.15,Rass Oumlil,34.17
10.071.03.03,Aouint Yghomane,10.521.03.03,Tilemzoun,30.63
10.071.03.05,Touizgui,10.071.05.03,Labouirat,31.22
10.071.03.05,Touizgui,10.261.03.11,Taghjijt,57.54
10.071.05.01,Al Mahbass,10.071.05.03,Labouirat,44.46
10.071.05.01,Al Mahbass,11.221.03.05,Jdiriya,75.42
10.071.05.03,Labouirat,10.521.03.01,Msied,42.06
10.071.05.03,Labouirat,10.521.03.03,Tilemzoun,23.95
10.071.05.03,Labouirat,11.221.03.05,Jdiriya,114.77
10.261.01.01,Bouizakarne,10.261.03.09,Tagante,9.11
10.261.01.03,Guelmim,10.261.05.05,Asrir,13.52
10.261.01.03,Guelmim,10.261.07.01,Abaynou,10.54
10.261.01.03,Guelmim,10.261.07.13,Laqsabi Tagoust,7.36
10.261.03.01,Aday,10.261.03.05,Amtdi,43.91
10.261.03.01,Aday,10.261.03.07,Ifrane Atlas Saghir,13.47
10.261.03.01,Aday,10.261.03.11,Taghjijt,22.33
10.261.03.01,Aday,10.473.07.03,Anfeg,1.91
10.261.03.01,Aday,10.473.07.05,Boutrouch,13.3
10.261.03.03,Ait Boufoulen,10.261.03.09,Tagante,16.52
10.261.03.03,Ait Boufoulen,10.473.07.01,Ait Erkha,3.96
10.261.03.03,Ait Boufoulen,10.473.07.11,Sidi Abdellah Ou Belaid,2.63
10.261.03.03,Ait Boufoulen,10.473.07.13,Sidi H'saine Ou Ali,16.52
10.261.03.03,Ait Boufoulen,10.473.07.15,Sidi M'bark,8.35
10.261.03.05,Amtdi,10.261.03.11,Taghjijt,1.79
10.261.03.05,Amtdi,10.473.07.03,Anfeg,14.08
10.261.03.07,Ifrane Atlas Saghir,10.261.03.11,Taghjijt,22.14
10.261.03.07,Ifrane Atlas Saghir,10.261.03.13,Timoulay,13.41
10.261.03.07,Ifrane Atlas Saghir,10.473.07.05,Boutrouch,6.79
10.261.03.07,Ifrane Atlas Saghir,10.473.07.11,Sidi Abdellah Ou Belaid,16.34
10.261.03.07,Ifrane Atlas Saghir,10.473.07.17,Tighirt,7.74
10.261.03.09,Tagante,10.261.03.11,Taghjijt,19.15
10.261.03.09,Tagante,10.261.03.13,Timoulay,13.42
10.261.03.09,Tagante,10.261.07.01,Abaynou,8.55
10.261.03.09,Tagante,10.473.07.11,Sidi Abdellah Ou Belaid,3.95
10.261.03.09,Tagante,10.473.07.15,Sidi M'bark,10.8
10.261.03.11,Taghjijt,10.261.03.13,Timoulay,58.78
10.261.03.11,Taghjijt,10.261.05.09,Fask,58.3
10.261.03.11,Taghjijt,10.261.07.01,Abaynou,1.31
10.261.03.13,Timoulay,10.473.07.11,Sidi Abdellah Ou Belaid,3.89
10.261.05.03,Aferkat,10.261.05.05,Asrir,35.88
10.261.05.03,Aferkat,10.261.05.21,Tiglit,28.47
10.261.05.03,Aferkat,10.261.07.11,Labyar,26.58
10.261.05.03,Aferkat,10.261.07.15,Rass Oumlil,12.62
10.261.05.05,Asrir,10.261.05.09,Fask,49.66
10.261.05.05,Asrir,10.261.05.21,Tiglit,14.41
10.261.05.05,Asrir,10.261.07.01,Abaynou,13.52
10.261.05.05,Asrir,10.261.07.07,Echatea El Abied,0.7
10.261.05.05,Asrir,10.261.07.11,Labyar,8.86
10.261.05.05,Asrir,10.261.07.13,Laqsabi Tagoust,29.49
10.261.05.09,Fask,10.261.05.21,Tiglit,25.45
10.261.05.09,Fask,10.261.07.01,Abaynou,13.16
10.261.07.01,Abaynou,10.261.07.13,Laqsabi Tagoust,3.42
10.261.07.01,Abaynou,10.473.05.03,Imi-N'fast,16.68
10.261.07.01,Abaynou,10.473.05.11,Tangarfa,6.55
10.261.07.01,Abaynou,10.473.07.15,Sidi M'bark,12.26
10.261.07.07,Echatea El Abied,10.261.07.11,Labyar,18.78
10.261.07.07,Echatea El Abied,10.261.07.13,Laqsabi Tagoust,12.95
10.261.07.07,Echatea El Abied,10.261.07.15,Rass Oumlil,40.37
10.261.07.07,Echatea El Abied,10.261.07.19,Targa Wassay,10.52
10.261.07.07,Echatea El Abied,10.473.05.09,Sbouya,9.94
10.261.07.11,Labyar,10.261.07.15,Rass Oumlil,17.91
10.261.07.13,Laqsabi Tagoust,10.261.07.17,Taliouine Assaka,15.51
10.261.07.13,Laqsabi Tagoust,10.261.07.19,Targa Wassay,10.59
10.261.07.13,Laqsabi Tagoust,10.473.05.03,Imi-N'fast,6.82
10.261.07.15,Rass Oumlil,10.521.03.03,Tilemzoun,26.54
10.261.07.15,Rass Oumlil,10.521.05.03,Ben Khlil,28.73
10.261.07.17,Taliouine Assaka,10.261.07.19,Targa Wassay,5.46
10.261.07.17,Taliouine Assaka,10.473.05.03,Imi-N'fast,6.48
10.261.07.19,Targa Wassay,10.473.05.03,Imi-N'fast,3.08
10.261.07.19,Targa Wassay,10.473.05.09,Sbouya,18.76
10.473.01.01,Lakhsas,10.473.07.13,Sidi H'saine Ou Ali,8.99
10.473.01.01,Lakhsas,10.473.07.15,Sidi M'bark,5.23
10.473.01.03,Sidi Ifni,10.473.01.07,Mirleft,1.62
10.473.01.03,Sidi Ifni,10.473.05.05,Mesti,6.23
10.473.01.03,Sidi Ifni,10.473.05.13,Tioughza,5
10.473.01.03,Sidi Ifni,10.473.05.15,Tnine Amellou,1.46
